id,number,summary,description,priority,completed_date,component_id,created_on,permission_type,importance,is_story,milestone_id,notification_list,space_id,state,status,story_importance,updated_at,working_hours,estimate,total_estimate,total_invested_hours,total_working_hours,assigned_to_id,reporter_id,custom_fields,hierarchy_type,due_date,assigned_to_name,picture_url
112158473,33,As a user do a simple keyword search ,"""In order to find the content / records I am looking for as a user, I want to be able to perform a simple keyword search."" 

Acceptance criteria: 

* The search bar needs to be present on the landing page
* The user can type in the search term in the search box 
* The user can hit ""enter"" or click the magnifying glass in order to execute the search  
* The user will land on an relevant object or search results page after execution 






",3,2015-03-03T14:19:02.000Z,,2015-02-17T13:17:32.000Z,0,-7.050000190734863,true,7877163,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-03-03T14:19:02.000Z,0.0,1.0,3.0,0.0,0.0,djQ1OaATWr4Of6acwqjQYw,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""Search""}",2,,,
112158553,34,Implement facets for technical metadata from CRF in search,"
h1. User story 

As a user I want to be able to facet and filter my search results to only those items that have direct media links and which fulfill certain technical criteria so that I can find media that can support my intended use.


*References:*

*_Available CRF-based facets_*, see http://labs.europeana.eu/api/preview-media-search and the table mid-page.

*_Prototype UI_* that showcases and uses the available facets, http://www.remy.tv/projects/europeana_crf/? and their values. These values are to be used also in this implemtation into the 

*Mockups:*
Colour facets under the IMAGE facet value, https://projects.invisionapp.com/d/main#/console/1083571/79644218/preview shows how we intend to make available the CRF-facets. This is will be accomplished by making the Media Type facet hierarchical, with more specific facet values becoming available once a user has clicked in a media type.

See also this slightly older mockup but which also clearly shows the concept of hierarchical media facets, https://projects.invisionapp.com/d/main#/console/1083571/38239473/preview

*PatternLab:*
Hierarchical facets are available at http://develop.styleguide.eanadev.org/?p=templates-Search-results-list with documentation in the mustache.

*Acceptance criteria:*
The media facet and facet values have been made hierarchical  and allows the user to filter on:
IMAGE - Colour, Black&White, Colours (Hexcodes based), Size (Small/Medium/Large/Extra large), Aspect ratio (Portrait/Landscape), MIME-type, 
SOUND - Quality (HQ), Duration (Very short, Short, Medium, Long) MIME-type
VIDEO - Quality (HD), Duration (Short, Medium, Long), MIME-type
TEXT - Searchable freetext (True), MIME-type
3D - MIME-type
",2,2015-10-21T13:08:32.000Z,,2015-02-17T13:18:05.000Z,0,-45.0,true,8788473,",bE4VAKECur4RFgacwqEsg8,ahQtmgU58r4zF-acwqjQXA",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-12-16T12:04:13.000Z,0.0,7.0,7.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,cGWssmatmr5kX4acwqjQXA,"{""Theme""=>""Search""}",2,,David Haskiya,https://s3.amazonaws.com/assembla-avatars/98fd69d9/ahQtmgU58r4zF-acwqjQXA:1422046973
112158613,35,As a user do an advanced search ,advanced search option as a result of filtering and sorting search results on the home page,3,2016-02-22T16:08:06.000Z,,2015-02-17T13:19:00.000Z,0,-15.0,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-02-22T16:08:06.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112158643,36,As a user I would like to explore the Music Collections by genre,"",3,2017-07-21T13:54:12.000Z,,2015-02-17T13:19:05.000Z,0,2.0,false,7270973,"",ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2017-07-21T13:54:12.000Z,0.0,1.0,1.0,0.0,0.0,,cGWssmatmr5kX4acwqjQXA,"{""Theme""=>""Search""}",0,,,
112158753,37,As a user make use of autocompletion on searchfield ,The user should be able to  find the item they're looking for easier and quicker so the home page search should autocomplete,3,2016-07-08T08:14:05.000Z,,2015-02-17T13:20:12.000Z,0,-14.0,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-07-08T08:14:05.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112158793,38,Customise object representation for Music Channel,"To define:
* How to list an object in search results page for Music Channel
* How to render an object on the item page for the Music Channel (such as which information to list etc.)",3,2016-02-22T16:13:30.000Z,,2015-02-17T13:20:32.000Z,0,1.0,false,7270973,"",ck47vGwfer5j4iacwqjQXA,0,Done,0,2016-02-22T16:13:30.000Z,0.0,1.0,1.0,0.0,0.0,,cGWssmatmr5kX4acwqjQXA,"{""Theme""=>""Search""}",0,,,
112159023,39,EPIC: As a user I should be able to filter my search results,"
h1. User epic
As a user I should be able to filter my search results so that I can narrow down my results to exactly the objects I'm looking for.

*Note:*
This epic will be broken down into individual user stories representing different types of facets and filters. Some aspects which must be covered are:

Channel facets
Channel specific facets
Media facets including CRF-based sub-facets
Date facet including time interval capability
Facet value sorting
Facet naming (English locale)",2,2016-07-08T08:20:33.000Z,,2015-02-17T13:23:06.000Z,0,20.0,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-07-08T08:20:33.000Z,0.0,1.0,11.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""Search""}",3,,,
112159843,40,Add linked contextual data to objects,"To do here is the work that is happening within Entity Linking/Contextual classes by CNR-ISTI, to make that visible with Channels/Portal.",3,2016-02-22T16:13:38.000Z,,2015-02-17T13:33:23.000Z,0,-13.0,false,7270973,"",ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-02-22T16:13:38.000Z,0.0,1.0,1.0,0.0,0.0,,cGWssmatmr5kX4acwqjQXA,"{""Theme""=>""Browse""}",0,,,
112160213,41,Epic: Hierarchical objects support in the new portal,"To make hierarchical objects available in the front-end, via the API.
Also unordered lists need to be supported here.",3,2016-01-13T10:37:46.000Z,,2015-02-17T13:36:06.000Z,0,-182.0,false,7270973,"",ck47vGwfer5j4iacwqjQXA,0,Done,0,2016-01-13T10:37:46.000Z,0.0,1.0,12.0,0.0,0.0,,cGWssmatmr5kX4acwqjQXA,"{""Theme""=>""Item display""}",3,,,
112160223,42,SPIKE: Channel content filters strategy,"
h1. Background 
We have decided that while we will have channels on many themes we want to have a unified database and search index. Anything else would be inherently unscalable. But we need to be able to in an easy and flexible manner select the content to be included in a particular channel. And to do so in a way that does not impact negatively on performance.

*Expected outcomes*
As a result of this spike we should have investigated different options for how to implement the content selection and outlined a technical solution for our choice.

*First ideas*
_Hidden query:_ In the Proof of Concept this has been accomplished by adding hidden filters to all queries within a channel. See https://europeanadev.assembla.com/spaces/europeana-npc/wiki/Channel_filters While simple, this method does not allow for fine granularity of content selection and may have negative impact on performance (lots of OR queries). 

_Macros and Batch Machine Tags:_ A second idea we've discussed is to create ""macros"" based on queries. We would then create one macro per channel (and perhaps also other macros e.g. a GoogleFielTrip macro). These macros could then be exposed for search via the API.
 
An extension of the idea would be to see the macros as an intermediary step in batch machine tagging all objects within the macro result. For example we could then use the complex query for the Music Channel (see link above) to add the value Theme=Music to all individual object hit by the query. The Theme field would be indexed and faceted for search making it possible to in the channel itself simply add the hidden query AND THEME:Music. My Europeana users with a specific level of priviliege coluld then also individual tag or de-tag objects for inclusion in a Theme/Channel. We could thus offer both a way to make a first rough defintion of what objects to include in the channel and allow object per object granular control.
",3,2016-02-22T16:12:58.000Z,,2015-02-17T13:36:11.000Z,0,-22.0,true,7270973,ahQtmgU58r4zF-acwqjQXA,ck47vGwfer5j4iacwqjQXA,0,Done,0,2016-02-22T16:12:58.000Z,0.0,3.0,3.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Environment & Architecture""}",2,,,
112160563,43,Search Collection,simplify UI of autocomplete and search input field,3,2015-07-19T13:36:17.000Z,,2015-02-17T13:39:14.000Z,0,11.5,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2015-07-19T13:36:17.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112160613,44,Reorganise and configure facets,"
h1. Background
With the number of facets expanding significantly we can't get away anymore with just listing all facets on all Channels. Facets should depend on a Channel and perhaps in the future even on what you search for. 

Activities:
* Make it configurable per Channel which facets to list, which can be a facet profile (API parameter, such as PORTAL) or a list of facets.
* Use this configuration in the Channels currently set-up and portal (the portal just uses the PORTAL facet for now).
* Add the new CRF-facets to the interface for portal and Channels: https://docs.google.com/spreadsheets/d/17LjVpdUHsqpLhvQ0kvvDd7ja6eAPhSB9dN3NQ0kEbko/edit#gid=814617542
* Group the CRF-facets in the view by media type (image, sound, video, text)
* Ensure that a facet only shows up when there are search results in some of the facets (this especially applies for the CRF-facets)",3,2015-07-19T13:35:30.000Z,,2015-02-17T13:39:51.000Z,0,-19.0,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2015-07-19T13:35:30.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112160693,45,object representation,define relevant data fields for different object types,3,2015-07-19T13:29:31.000Z,,2015-02-17T13:40:32.000Z,0,12.5,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2015-07-19T13:29:31.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112160803,46,data representation,"translate data to users mental model (creator type, object type and object form)",3,2016-02-22T16:10:56.000Z,,2015-02-17T13:42:13.000Z,0,13.5,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-02-22T16:10:56.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112160833,47,landing page navigation,implement portal landing page design,3,2015-07-19T13:29:37.000Z,,2015-02-17T13:42:56.000Z,0,13.25,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2015-07-19T13:29:37.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112160913,48,localisation,add localisation solution (likely TranslateWiki),3,2015-07-19T13:29:43.000Z,,2015-02-17T13:43:39.000Z,0,13.75,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2015-07-19T13:29:43.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112160953,49,channel filters/macros,develop channel macros/mass tagging,3,2016-02-22T16:10:48.000Z,,2015-02-17T13:44:37.000Z,0,13.875,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-02-22T16:10:48.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112161003,50,channel branding,create curated hero-image set for channels landing page,3,2015-07-19T13:29:24.000Z,,2015-02-17T13:45:08.000Z,0,15.5,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2015-07-19T13:29:24.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112161063,51,define channels,define themes for the first 10 channels,3,2016-02-22T16:10:43.000Z,,2015-02-17T13:45:46.000Z,0,14.5,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Done,0,2016-02-22T16:10:43.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112161153,52,partner statistics,add channel specific partner statistic to statistics dashboard,3,2016-03-25T09:12:32.000Z,,2015-02-17T13:46:12.000Z,0,-14.5,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-03-25T09:12:32.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112161233,53,improve quality,create easy tools for data improvement by partners,3,2016-03-25T09:12:39.000Z,,2015-02-17T13:46:53.000Z,0,15.375,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-03-25T09:12:39.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112161313,54,report quality ,report back quality ranking system to partners via partner dashboard,3,2016-03-25T09:12:47.000Z,,2015-02-17T13:47:14.000Z,0,15.3125,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-03-25T09:12:47.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112161383,55,data completeness,create and implement quality ranking system,3,2016-03-25T09:13:25.000Z,,2015-02-17T13:47:36.000Z,0,15.6875,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-03-25T09:13:25.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112161763,56,add user annotations,"save item, save search, private tag in My Euro.",3,2016-02-22T16:10:23.000Z,,2015-02-17T13:49:57.000Z,0,-17.0,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-02-22T16:10:26.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112161903,57,Default Display Settings,refine default position (zoom and pan) for visual content per object type in first two channels,3,2016-02-22T16:10:14.000Z,,2015-02-17T13:50:57.000Z,0,15.625,false,7270973,djQ1OaATWr4Of6acwqjQYw,ck47vGwfer5j4iacwqjQXA,0,Done,0,2016-02-22T16:10:14.000Z,0.0,1.0,1.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",0,,,
112162533,58,"As a user I want to be able to tag objects, save searches and items ","To make all the My Europeana functionality available, to log-in and do all these actions as they exist in the current portal and API.",3,2017-07-21T13:54:01.000Z,,2015-02-17T13:57:49.000Z,0,10.5,false,7270973,"",ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2017-07-21T13:54:01.000Z,0.0,1.0,1.0,0.0,0.0,,cGWssmatmr5kX4acwqjQXA,"{""Theme""=>""MyEuropeana""}",3,,,
112162793,59,SPIKE: Localisation strategy,"h1. Background 
As Europeana we are expected to offer access to our services and content in all official European languages. We also currently support some non-official languages like Basque, Gallego, Catalan, as well as languages of non-EU members, like Russian, Norwegian, Icelandic, etc. We may wish to extend support to include some larger non-European languages like Simplified Chinese, Japanese, Standard Arabic and so on.

*Expected outcome:*
- Decision on how to store localized text (YAML?)
- Decision on environments for entry and localisation of copy and static texts (LocaleApp + TranslateWiki?)
- Decision on whether to support Right to Left (RTL) languages/display. (Inlcude investigating libraries like https://github.com/cssjanus/cssjanus ). 
- Language and SEO, see https://support.google.com/webmasters/topic/2370587?hl=en&ref_topic=2371375
- Agree on a convention for constructing localisation keys

*Assumption:*
We'll use the rails-i18n gem for basic words, numbers, dates, months, weekdays. etc.

*Note:*
In Europeana 1914-1918 we use Ruby i18n, YAML, LocaleApp for original English copy and TranslateWiki for localisation.

*Dependency:*
CMS spike and choice",3,2016-01-11T11:45:32.000Z,,2015-02-17T14:01:03.000Z,0,-59.0,true,7270973,"ahQtmgU58r4zF-acwqjQXA,djQ1OaATWr4Of6acwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2016-01-11T11:45:32.000Z,0.0,1.0,1.0,0.0,0.0,djQ1OaATWr4Of6acwqjQYw,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Multilingual""}",2,,Michelle.vanduijn,https://s3.amazonaws.com/assembla-avatars/56192777/djQ1OaATWr4Of6acwqjQYw:1422162060
112232333,60,SPIKE: Improve testing and documentation for APIs,"
h1. Background 
As Channels will rely heavily on our API testing and documentation become more vital than they already are. We need to have ways to quickly test changes to the API and need to have proper functional and technical documentation. This ticket is to explore some ways to make testing more and quicker accessible and the same applies for the technical documentation (functional documentation will all be on Labs). This of course is complementary to the work done on unit testing, which is more about testing whether the code works but does not take the API itself into account.

We've had some good experience with [[url:http://swagger.io|Swagger]]:
http://node5.novello.isti.cnr.it:8888/doc/#!/jsonp/query
Swagger is something you include in your application, and then you can annotate API calls in your code. Swagger will then automatically generate technical documentation and a testing interface such as the above. This allows for rapid testing (by developer, testers and POs) without the need for additional development. But of course there may be other alternatives.

*Expected outcome*
* Assess whether there is added benefit to such a solution
* Listing of some options along with a preferred choice
* Estimate on the work required to apply such a library to our current REST API along with documentation
* Listing of API testing procedure (e.g. phase 1: unit testing, phase 2: swagger testing, phase 3: continuous testing and monitoring with Nagios and Runscope)

(we might want to have this task as a cross-team task since we have many APIs and this should be something we ideally adopt as an organisation and not as a team, but let's have a start somewhere)",3,2015-02-18T12:16:24.000Z,,2015-02-18T08:37:58.000Z,0,-18.0,false,7270973,",ahQtmgU58r4zF-acwqjQXA,dIVPvAzkmr4RFoacwqjQWU",ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2015-02-18T12:16:49.000Z,0.0,1.0,1.0,0.0,0.0,,cGWssmatmr5kX4acwqjQXA,"{""Theme""=>""Environment & Architecture""}",0,,,
